Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31
144.37537463821843,167.61982719377937,269.44547953376326,129.60302128406747,175.0449526872361,273.6926685862612,151.56233114924348,264.19639540158613,226.91573086360822,231.50282854024573,174.43854854468302,174.04155558352574,172.33382919710104,271.92628780309155,122.76946336254481,213.5316895268883,211.3824233135341,159.3530155420685,243.50156796921578,268.0417857483576,125.55927294167492,126.14021610117933,149.96855532675352,220.69956303467814,146.06815049493238,270.7829025242144,139.61504919279184,116.38398586993824,185.3807846353289,217.39655381337232,238.66092166599748,206.81905956479162
152.36394447638415,169.6609875434317,285.7809264732511,127.0815981755387,180.14120867114576,273.0675437023801,161.32622744379373,263.2497887108459,191.1667920690979,241.74928590459598,160.82370728816787,172.92926710547727,168.4856651517154,268.9205929146524,153.63694808943893,175.0747344128645,201.23793568971408,158.5330755457527,217.7554846925162,305.6376268059694,140.41325740731742,130.61181520411677,184.32057350393285,220.35003111331758,154.42455753832888,260.76189733988673,142.9861258432553,113.71273600696402,201.02393912110296,236.464092745883,252.60104461741452,226.432488249002
216.26068355243007,173.8693918153383,262.05246066022875,126.55899623531624,219.1715896727744,255.73746547032277,140.87852456416437,289.0319360664079,187.72122164679382,231.20760034864196,151.3276041514122,190.04613663119048,151.09938262904177,242.32018765162942,271.85805115476046,182.02720458996686,198.01657987548472,182.6431885584936,239.81825528243823,246.76782501689726,117.8265469283127,148.40541971846744,151.62637825763443,202.74350831847374,145.5335493934007,254.25054671645356,162.1468926792074,125.66880131953538,191.05417704722726,224.6205508105573,267.02606455402935,214.26350683952916
145.86645600053598,173.55060045583784,277.7005522598509,147.9807222009597,178.170535306604,293.93087673854825,142.0137950307725,250.36952383425256,202.88394627840557,225.4115146157614,182.8122621525718,180.27012573887026,164.63343794588513,250.35748551347956,123.26727869997639,219.88113623555307,211.12967137143443,195.98772055902873,230.04774562270083,286.56382388440477,120.53276043757049,135.7807718388373,141.22374779402784,211.84811610553749,184.81398458786913,259.0703446178743,277.2985944862438,128.30686546020948,185.56529318494478,218.69932861610826,260.23138732660084,244.6953863632308
142.70927707966587,184.69701193377207,248.9563998880538,145.08689065270548,192.0553020875294,256.817220143312,147.8262478774362,246.3325766992131,193.99242591610002,266.82141460476856,148.92861264471802,174.33872918920198,172.87277313965785,245.37275293837848,126.07316439551163,193.77062440466995,192.944866260261,167.28611593574908,250.86972967617083,240.3801753760554,108.73557548093962,147.12841421710644,145.2205254958943,237.24455487113622,144.59999502632013,261.38347618453673,135.21495701658537,112.5088414383589,204.0768225728086,260.7559260975842,254.360333694577,228.68248405736978
147.58474450166545,187.3243862557818,260.4132018024643,124.84444741835776,187.36088952365347,280.81436529744576,140.39892531232405,281.6795614971519,196.32664100171786,251.26444646718804,154.74465098914374,193.14350342801552,174.94943104729046,246.25611094369526,129.1318307230093,195.43504078942948,216.4605139811384,188.4947267199836,211.23289847199044,258.72107711239954,115.76905816284031,129.47439456216807,148.6207312057124,285.73733277965937,137.55689291123355,253.96496497805018,151.02786011378862,120.99745460985908,222.0573835565711,240.24737883812983,244.59922074046568,207.53555284381076
158.50202468329195,173.34925952785116,265.05194068152565,136.68376555808152,175.46340287791386,255.84179317395083,145.49237917823777,240.4052810113597,189.07013230365598,243.7237873690252,151.37463965558874,169.06060720159547,157.32751322316898,258.37315854766763,116.72334219657317,196.40861230463912,195.3919853860354,179.98189716758222,217.62824030118023,242.9229958592755,113.15537726281853,150.03990588507625,174.52466337169503,208.79744802890448,144.49655449714422,261.9791532777086,150.69083403583474,129.98016659792597,188.52368043757318,212.35809078263705,239.59517496088142,232.5674422553054
160.75898840702664,196.03346525273335,266.8675223840374,132.6351872225362,191.95295201327218,298.77818639892246,147.0308881443031,242.15701780661234,187.68330580431015,231.78863844342754,159.1626215045162,199.61836566605143,158.42243586883833,238.9626521330967,111.33509210707089,186.44476852136918,196.83784376840663,180.10280250703678,240.66316019248387,267.18665716828656,111.67231255028405,133.27923782064207,155.4645512105248,222.21803789581338,155.7430670012952,259.76600017083433,133.89647430260584,119.04923903207369,187.94570449951965,222.89273492939716,256.11610197150844,375.4105807361632
145.22925212461416,216.5879201798096,263.78633401762727,118.86980094353551,204.3042551177947,286.69795987238473,154.08811433432393,269.1274376884064,189.97476305867272,256.5558827042837,174.15086411050893,166.92459247368163,153.0543406604029,250.7633584249076,123.49746695261061,195.4828906690144,190.5168119725425,170.16586945602447,374.29206622618574,246.026821069131,149.71795860741514,138.52484404670727,181.58067042746924,213.36972056324905,182.69921614327677,267.2950337423651,124.49016116383216,136.38303639838455,206.54147838268838,205.93393317960343,233.65624608901396,213.87693215079904
147.50201348034295,240.22513767299944,268.2482601544272,143.46885955856962,192.969881888922,251.78618239857718,159.73308598895363,245.49965635479896,211.73117994540343,238.6488061306144,160.94442970753914,208.74072859861684,150.37592254308797,254.08886620941678,116.76153817718516,182.76264466824867,210.05086365548527,167.40298422466256,211.55857557758617,252.54435016541487,120.1053990891086,129.04980442432233,153.81321624001782,202.8121250927622,144.41801515429444,280.9260121871498,168.8222767409928,111.72502657575873,176.50082591153705,227.2712753937803,244.77318225259592,217.88748507249022
154.22731498933985,171.38093193414696,247.8241470454979,170.20596241395648,183.7432874589426,268.084984241597,153.67985991287262,256.3897109671373,199.54989671498498,224.6882923985446,150.2205976148336,205.95259965788745,160.08024074905998,241.5988887804662,125.01082614895364,174.4049759104966,194.39941380877622,170.3957953438083,245.49255607433616,260.16557058002303,116.71833940872136,129.84110820708545,153.7249414215946,226.85821954642338,142.64130839095225,249.52114942420587,150.06435101399984,111.26911959952271,180.1011899122336,234.14241664748428,256.69373099620475,228.22712495995646
161.09374649004315,184.96348641179236,271.12231517622763,128.55207961384974,204.11927908336565,257.24526844804143,141.10002249422644,248.58238197578453,208.38902565713062,235.34231543866713,192.17356105761235,192.16850885905103,159.2653768848524,250.2791941549798,120.87346273950351,172.44233426592407,195.0101390927586,188.56379053327805,221.76596954969665,260.2724127157903,133.78683778748137,145.52112548672255,149.57275825899453,243.07528402996468,158.52616537622603,255.96520445802017,133.38417427424406,129.08944538485866,188.45881429779863,216.75014831189904,260.79910635527494,250.92866966551526
142.48040421614024,172.4738111099887,279.06040918589673,117.95414236856512,174.111915420842,255.24689476165685,152.2666867256672,248.02881694803548,203.5971426953375,236.445500499939,161.1437456794733,193.76050890436636,155.43552169923737,266.8728525553355,148.2070623259843,186.34891053089646,226.73371416347106,181.11050755112907,258.5168842614333,251.24934785901095,130.01290700221344,122.75923613786927,172.85986679514946,215.98005559131548,153.22787277277615,258.7681034797629,130.28110665092433,132.23639090664525,198.62909136925495,205.6325896881151,252.06082626383633,234.28415167608952
139.68825174934562,178.8557294883887,252.093860200811,132.9709713969314,228.9801257019402,262.69929585859956,162.42193061851074,259.58156692335774,194.83294879518544,233.67604306125324,162.1278072967483,167.39363157601048,160.3481371159041,240.18213851155903,138.1408047848882,184.8659984968593,200.12637136373007,181.8681778650931,248.18745893195617,243.6535376011581,120.90461184759963,131.9999758704668,171.77874624793102,228.09956877448252,209.57015833330684,282.01188569065516,143.96372285903138,136.5121653192537,184.9583738043513,211.67249916174734,250.4702139767338,216.0221273061052
147.7531990423306,196.13257598709058,255.71529274813867,155.92735060058382,195.0513576205662,298.5536651132511,160.93028526143544,251.7335708582203,203.12502462066058,226.87325333496779,169.5169715286374,168.5736351795075,162.71876187693948,244.92169726901264,110.2299583622842,188.81814369947747,189.98724030917694,189.73338494898454,209.72400318639677,255.06312596047314,119.73863140430822,144.679475557636,164.59874461422635,246.9626532307663,143.1166111886631,252.39871321933958,129.09852428142534,128.86594752662262,198.16811412356674,222.6678049169564,261.4010842482762,209.23844413697609
137.9728965209394,180.62357936480933,251.83834798694804,127.79322315995928,183.10035637510526,257.12673496692315,166.84267170440793,245.28119482029803,196.19546276630086,257.05580554688123,172.5322671105025,200.83218493186456,156.65093279445037,249.4853254754136,123.05821264894138,174.07759857093745,194.27182250829657,159.71291835597606,271.5205611107427,252.11806592702405,110.92422721743405,124.43917168118247,152.21120515585937,234.64960672473788,143.18914882754632,261.59938187854056,140.06675980265328,121.51884866641228,182.83602506306693,219.03855326486885,247.35961396090704,214.71846226993222
146.24129883592602,168.9977270741142,267.86923124830673,133.55392917244114,194.64662178361743,282.36202662041154,137.24601713154925,267.63759223862166,194.60410972762043,230.20101350459706,155.98761818190894,210.84188765583917,176.72365348319465,246.40587927745193,113.2659914475573,170.6466500293955,194.86936169282419,174.66823450828608,209.4033403123524,256.4663288723896,133.39554775840014,170.2888314273615,155.81329596869406,210.45060324797413,147.54430831195992,247.33433396395998,149.79215691578298,136.9202923166485,173.78836378040756,222.30529746083675,244.5709146196987,207.0881878900218
165.82190890675133,228.46743013798428,311.5676573280374,162.04609170913605,159.9791360444442,234.8624119922167,134.78073663019828,277.1142222195249,251.8186421030993,240.20411686896233,127.30982178143543,150.45888490406026,163.34121147466348,279.28538915829483,179.58495748971285,219.39618517818624,193.22677815206214,139.36495091662988,209.9351768538781,293.1912351241456,173.61914343247696,167.93525481235804,193.46765680517888,184.00457192752984,99.53024080968449,249.1490120805767,168.1853896612103,174.79989998032718,209.05766552892035,327.57054376407257,212.12993292459294,184.41759600293523
150.88790243288264,233.71775179524465,302.2963182916469,149.4373926225001,143.29621581311352,216.53363628008572,133.0707636808069,287.6140433177114,256.8692034213812,247.72639133290878,143.63500219914005,137.33604845440036,171.5860480198306,264.5999371852832,172.6307720436219,217.90382823106066,196.7549835074944,121.87891582316607,169.28986563910914,272.41910778022566,169.7296604550139,175.67368217884967,149.31499577178803,163.42007642631899,129.41397145829598,250.7535415337831,165.2594359552673,176.3102452352482,200.98481333108884,171.1791935341845,199.0695636587185,186.7596449941641
148.22750020500087,217.32091739487797,310.9864805162246,124.29363326912335,140.22412371252642,204.77280793284913,136.6109453194578,280.51017846049194,237.80616036616195,244.11766229296524,129.56187821974515,122.64762946462155,125.92863024136554,257.74755612732713,163.9328973345481,270.6254133655538,188.89009694869588,118.43817424828433,216.8133878087417,255.88128491176073,164.75684064123033,162.2005350397659,177.23744317480845,162.47288560058578,91.6010226708588,275.8453024811288,182.89588654787238,319.2561414627475,197.00239904955464,174.2930830882003,192.1616786540319,193.26489513735476
158.23408765603034,210.35436484506428,306.0813439212927,143.39961213353965,164.15691251216555,229.3113278021982,136.53319975858744,315.4399423449315,244.8287486442454,244.08919377622843,127.75997299569157,133.62994351649658,168.67855617281828,307.61599985603937,163.71082623987996,206.32342015241323,193.07010671048982,121.34895996358124,184.49093540001164,268.80005739991304,150.76140537025728,177.69695408541705,171.2488737119394,157.83249787558782,99.60959741779801,249.16070015676388,222.21126075715586,160.11853709974565,205.74281906498481,186.2269037323199,198.02365931287156,233.16105332929237
144.8964469561011,238.85003353712932,318.4447304296525,305.9024433991925,145.4830706451053,208.70983638124648,166.0617820423151,311.2243245785122,283.08403653116346,272.54557699357184,126.20771681398816,128.74349056683207,125.4112081550176,274.1122538016562,205.3177097015679,213.25798327296286,210.62764307190605,115.57339133506673,175.00742281336815,262.4924414746359,193.0034815986781,187.49710713388384,148.45851255839332,159.2106271229992,110.5166785546638,249.71328995003637,202.38076973963,175.50822722390393,191.0929809515392,187.54777373406503,192.53039374571364,197.23679547210077
164.6129884237661,215.0622604802583,301.69395839202474,137.72346062785283,138.2218123529064,204.28827485457467,118.97061311525968,428.84348153759043,274.4563081831459,245.19609241710933,133.97413896622623,113.05219450364885,292.9567486300731,280.43840297707544,171.44580773779407,213.34447472461576,177.83736097179576,119.87871848062247,180.16396423265874,288.4922909434628,155.11635995875733,188.41653241970437,159.03744749870538,196.38233387277123,94.96445639496092,251.30007236764575,197.14952660766656,157.6470694914613,220.24170167059856,207.27059858128047,193.97258225404636,211.22915848767434
138.52319001457997,220.9835181835292,456.4916345370281,129.5966425746986,169.742765831279,237.20211079331406,124.12269082122604,277.19038856137104,234.61802504898083,254.98199026830497,125.94975208131063,133.2655840414956,128.34243916967216,276.1392546829804,174.28605414154643,231.9732992109282,200.0812601976701,154.21886581336756,201.74858980182702,268.7548275601595,164.47695973887562,164.32494437596347,141.006974601472,197.25977258657161,115.54307119018655,250.630889701029,171.7546332967308,174.9020701840372,191.63847622034132,177.31551791137085,188.16693920725726,207.3448445100866
159.05178005527762,214.67318073244692,311.8759211081694,271.6503586421816,145.21647515117772,209.80956930057408,137.5582032904252,271.17566814404364,260.49114266283493,253.38530555268596,121.46908919835654,116.93839971760728,159.48495772137824,265.342316665794,163.4346460361997,213.24623769972038,199.82953249707174,113.4174426217892,192.79302115078573,263.0593468970294,164.16772182563645,180.5795954907699,140.13077890243753,179.751302331797,104.61411436286029,270.85122786379947,179.58235364048483,193.9188832886031,218.25508244445183,217.41470153589802,208.01780146179482,195.1644251042251
165.90642701670424,208.23669930218645,308.2661835016554,147.49852087448085,139.3755721343553,210.8619086082369,131.3973162503696,297.38423630309273,253.9928714131876,247.14420753654016,135.86801461656415,156.01287181983565,129.2525618812732,260.43229356740596,175.7421906544171,205.1746373854457,178.44895942135787,126.42511813958846,184.6091763359006,264.6130411995528,154.65966755282574,185.22489757338684,144.19601691586257,176.39631541535272,103.5985434312404,268.2478867186459,168.4549258434903,170.69236310916074,224.83669174812584,176.58857778603772,200.62685331292522,194.78358344491235
145.53568991589566,227.08689181978815,315.69562347867213,134.68983123917474,157.87659545687688,215.71835585878893,136.35753501533227,274.57998752282066,239.75585653416564,263.72501908382947,122.4449388767512,142.508872964667,146.63900682351306,270.481030400392,168.16224577503488,224.02159228760115,333.1019786579385,118.52823544310537,181.82969498710546,264.6849858319666,158.16397207842954,187.0778654578568,152.26985067540343,164.94888571080173,129.08316949288815,255.98051694078958,197.42723146751703,178.570994831403,197.9926778797035,195.86950436747298,207.56758308307025,193.5647114445511
199.4685059193596,211.24222448115296,307.43043671586946,125.01478400216632,287.5155037061715,240.08657078368213,120.14988120232785,292.8332051098527,242.842212024352,272.5398938753999,128.9230143097649,130.02066039040443,131.51890389560185,257.4002735406264,183.06664882644785,215.16531313648107,200.45602630410008,142.4857071697608,174.83899786327027,273.59296843981275,171.91265584317037,170.23628471345378,143.26503883909737,207.77316668632972,91.84656534943007,242.93794963638658,196.44523155321895,174.52100058754428,224.0023393782988,182.1175522980439,203.2520375794902,191.75975509852725
148.46904491356727,221.44944851654495,312.0680159288325,128.56603101902436,151.4541489311499,229.2186140327448,136.82620060406356,273.9145581325185,240.51598899079818,270.39680745573145,143.6180001656931,125.26086672414728,148.18357485822938,270.6654108747317,172.83202918267673,217.0846573770097,184.4254525354021,117.06343915932234,180.32824554033763,285.1639181814889,323.83704072673936,193.27324431354873,136.8450920453885,184.1667634798897,108.97625655810302,280.2850112025952,224.02448753319442,169.95363866801287,199.67909298281077,178.3531181352578,222.9542388079435,185.27972759597017
136.39059668695361,219.56966655960977,308.2084217644492,161.3135833823096,197.95125789252862,233.37196429160426,134.25465261961295,309.00864467502055,271.6316092861403,265.19343113526793,137.57742010385908,132.49517136327177,171.13572711715187,268.586869247817,170.34666836723054,208.42135101209658,180.17180893207342,151.9189172664863,185.334925656182,252.87918285899738,155.47824649375846,171.3538399573721,142.34597534986102,197.48804663178402,111.06730842859155,254.41229550718177,167.41384548485627,203.0818047546981,195.48650235150456,173.61336949302336,227.04851800645872,209.0616408154374
141.0691094006521,229.9592129380392,345.03548923501666,131.84323510906032,139.92811886838436,210.66152141555048,280.5259144871484,277.554100236824,250.9536146673361,256.7287625256756,132.54255328559225,124.2108745765934,125.77146882046402,280.15755926478533,175.50636769376686,203.78499200592913,179.92103494944774,126.14437325287042,172.07029358728826,279.34277441955425,168.8535093739199,187.17649975785304,152.44526839237471,165.0279705380683,175.5511658762687,261.52614007583446,164.67294691609834,161.47510133684426,202.26821417280138,187.65002042552774,183.84256446140094,216.21413745536222
142.1231181356515,237.72082703010557,309.6586719268237,167.15774253337105,176.84657020907164,212.39580445725858,142.44537273246362,332.5602944652878,248.8897496177026,260.5121431255947,140.75833991485734,119.17646477361176,132.029017606868,274.452706524299,185.7806270812748,251.80739420933782,175.88373590740076,127.42280892404571,175.98189060228154,257.5916463367064,176.25170171749545,164.13123751276783,150.84748276977263,163.30170773251228,119.47805032355689,254.21200538522388,177.50084570977882,177.94452403194575,218.88095981616166,208.65790775753567,192.21889705561543,226.63900315515195
185.08503935623844,207.65668148017394,316.8516545671066,133.88833867982774,155.12546982963195,226.51773265403625,124.3103584805873,286.179571115725,261.4010967571058,244.5317333712671,124.94205981745058,121.75617007571114,125.71487425429086,272.124410219802,169.2557671324933,230.1476842908349,184.9117399131337,117.47235014689701,168.98905718992322,267.94708373544324,188.65271723653393,183.96663247488146,155.84750560712885,165.47886236234586,102.21792048184652,249.610139217369,172.66512525831274,189.33611273174358,203.1350551647431,186.0204373896246,224.51894485768827,220.73484702107575
154.28796444425643,212.43985596600848,319.36505816211223,141.25647515306832,164.9850697770907,229.07478324051462,128.71533371025632,280.13871023863334,257.70815009251464,255.25157053991828,125.61119927811899,129.4263025850513,134.7242696588716,293.26103186554224,173.55377323418165,210.30470526543695,186.27959842906472,131.8578060371936,180.27538355276138,276.6943448403706,180.99194234751434,169.40678734254544,153.04089916957997,188.96595126113937,114.24189171508286,269.7506699645321,180.5828827206828,166.1979454313775,185.1016311167677,178.82652501634146,185.088582351823,210.4967053183581
165.5523653872738,265.05179794534166,295.5717294751923,146.53148634315647,158.37635515118694,228.1528215022848,144.77607635667005,284.4749878449171,277.8794780366377,249.115879406151,125.00262786574068,113.40466065147716,134.5647391859223,283.5761004058636,174.46687018981302,221.2600346939198,192.79473586399163,122.35333979600505,200.87313027877454,253.05142466361394,193.55338078006758,199.41899575079856,159.07142187512184,164.06097112343596,94.2386503153335,243.11899620842155,178.11972237638025,164.5258071967784,205.1047515453522,177.13125157867287,194.5711501352595,199.05112110723584
152.40278207785508,215.130676306615,298.0035372906354,132.01732000114194,141.05060276026646,244.25792620622053,193.21666221134382,294.80398593745304,284.25744981222124,259.02812003297083,127.26947124589638,127.5683659856082,121.5112130024808,262.98403888571136,183.33422857698895,229.8853421689423,206.50846442204522,195.2449333967067,183.31168452047098,266.8032831704258,174.58422876554334,178.33162316518437,167.90815150949658,163.04039484833896,96.66961525577825,267.74170866558234,178.99527902568025,186.17648339329037,227.33693307503256,188.833079592607,193.62762127455287,207.13346406843766
137.24433811292712,228.78986700880063,304.866533136399,162.66621920417126,188.69382843267215,243.58277206345332,116.62176972787482,283.1450200749683,260.0491969423802,258.59915508192967,138.46927204960414,131.0397116072639,120.27920050342786,267.9203801700685,176.0705666442633,228.46672846094484,189.89975565747875,116.06804298772873,176.6595829908584,268.79813411849256,162.17147142398278,211.4247078378756,164.29571202100186,200.21776250872966,122.822790226601,247.13431772095905,175.8510620046597,159.93808098448977,204.02398460057304,182.29261972579044,342.31639062251674,205.11459958493992
134.41553981053133,254.0493866550194,299.97189840479524,140.36187114762114,145.26757009715342,243.13508417103688,123.8320905132322,288.53017924640847,240.67064450728134,243.03703045350176,132.9726136149517,130.81168366789092,147.51813012592953,309.63544997723415,172.82568326406277,216.12011039556884,186.60142152666708,123.30410491580265,195.29199969009574,266.3099426999218,154.5440322398812,186.69237830212856,144.79134007379827,176.038046833364,129.22216860856378,268.163748604365,166.0701289410461,157.63294858211526,198.40995069330302,227.43030973794853,202.11118135655596,190.63456009792296
151.17414637540492,233.4050763421847,323.6666077990718,135.96396543987794,143.71083779977786,250.33756949220498,215.58223446498792,278.7518169578676,263.2930098387485,250.23624239912468,124.87240753244689,120.15390786526899,160.68957420502383,270.2254296312222,194.5002858706919,381.8983503150836,194.11401166978777,127.60200505478447,190.9527983965554,254.25069757133946,165.38517748619253,167.71612634747152,161.91300332490775,165.0795471450879,98.86363815270987,244.5100746757938,198.38053459909452,165.20198277342408,191.54974347707417,194.53572910628148,210.30179137602894,188.7636677867396
149.60794245107752,221.4759140560985,345.758405507803,126.53438104441524,139.9840140257438,209.6432506090382,155.39420369954462,281.0526460020434,266.1149616115059,256.5811378908511,153.69319677989913,123.13313524996485,133.76896906371252,272.4453622623471,179.95093481529568,211.89740453447698,200.92336098941433,114.16856891747982,183.09873321592187,249.5980128229437,158.6531586232479,192.48636307752417,175.6412372487556,158.85414131052997,98.30483650904264,264.9088558342262,173.40479823258912,162.9908338318258,211.41986413052462,200.19291016830147,191.79377841899316,227.3674990957669
142.65866179169737,221.1735023936896,320.23382760307595,128.896102008684,138.9070071961113,207.604081325531,139.4653215357983,273.6539827187762,236.44614536225893,249.56916758726194,165.61964047956826,122.7119328865682,133.26539829979976,256.7240310260903,161.1807177506518,230.07667427560244,175.51934597547995,154.0282864013355,174.54820757530558,272.15935788157503,168.5305332704534,176.53599980302664,148.8634481116823,164.202866625715,98.33772957879665,247.44470953822895,181.20662984791886,173.3756022901839,195.1944809146561,186.31623811605326,190.00828620019027,193.27038911540794
141.89269343326944,211.697801723454,302.51519397547804,136.61038757865134,143.76846167015486,235.6345551714022,138.90914402047417,277.13104272890513,255.9158799767103,247.54073896797675,144.93029444485558,124.9126385791724,129.95956158853292,268.5215203697194,186.6814013617193,204.2363986150678,188.93932261879667,109.25419313883206,186.42456992844876,255.36811774811497,168.83588255774507,168.25303837291676,153.9460546619345,165.30137733815093,111.50962171242215,249.4096014131479,165.30091217341504,169.5227110823915,209.89026605576242,198.33422921615553,184.38816402581222,204.46171553679744
170.44029052023953,237.55749068646364,296.2061441516673,141.51746848079725,138.6299227690647,208.81100871821758,120.95680039095761,284.8063472151256,237.84491124923616,250.43371164941118,131.5857754854492,111.88392849404502,188.72258277089648,264.5780675944703,170.52927051184503,213.67305913590684,229.91838299225407,114.20737113269706,186.44465321700545,274.6934891197232,163.83639213431766,194.67413514418627,151.44072945351743,182.50948750680703,102.23821945726212,249.19421490884005,191.91840321969573,180.71541455836774,219.91342898825926,182.03556444508322,186.3345202730319,189.23620556378657
134.9155690665305,206.25195307491416,309.7186697884047,127.2220033703871,145.73723190030137,223.24920132841652,124.74429517756414,279.121244736169,241.9071757393799,251.1211621457467,172.12058037388286,155.72455905144557,178.75674120234413,281.15210218320175,166.40509578005455,234.91883218768118,182.67987243218784,113.83401858200463,198.99058145488414,254.96170188195384,173.32395496390637,163.08313039127322,136.43684558471955,162.67708672282183,113.75104881825976,249.79650898804454,168.56814089747283,177.45047281327606,201.29751663192542,178.16900602351396,195.33521785551707,228.1257383738842
167.10501577281934,224.89518348233585,297.32243010179303,127.51431060293817,302.8992523223561,231.18981135657444,127.22385471343686,310.91826163428055,239.16175632765896,251.90595546686797,133.9925981882398,138.64203780454523,154.65028088362322,264.6324553931488,167.05589913095588,213.766511996498,186.84467499866255,134.55160622126726,215.411507695966,250.7986709250202,184.51429271379743,180.2931150848848,139.0185021572542,176.76074546261714,121.26716313866706,240.72049937674592,325.8315368781932,164.1730273113118,205.69837495889342,182.90289523608527,217.0804707889225,197.87329637789588
149.05472779150892,211.72295345691924,304.14699244026116,135.07359647554904,159.71241613978907,221.64190934236436,161.82402533630062,278.51414742926164,292.4608984099902,272.2538350872909,172.96102530815227,123.03606717766938,162.27885888953898,267.1976541103326,166.14352098814578,222.9625735262775,193.93145794486105,122.79770922482612,176.2990887621703,265.53539022870325,161.1482202689824,196.693911921224,160.53148489956772,180.9366114416925,105.24157266405331,264.53044197367507,163.14107018958256,174.4927519889519,209.20166103850113,209.29087172524584,207.07728685792097,201.38172276440417
161.44774794435202,210.1420733002646,319.47984845565605,124.17561405137192,155.06892492293295,210.64395780028508,123.84874168921706,273.3578584452684,237.13808417272378,243.13403213090857,128.85434833480204,116.68570910023185,126.79785669007714,258.06417613295037,213.30159444047442,215.70372715229036,191.02480461201242,157.92796649757952,181.99782702640465,261.81503836228063,180.0573905201355,176.42178719497585,150.78514094199778,160.80340664951115,108.08652423137998,260.3482064664981,176.7829907799492,191.9978964136392,195.9019684137508,216.3778776032582,200.18649808171193,206.12769124798763
136.1329723367488,220.14516457052318,336.0438399046659,130.12281251142872,141.19048110648316,230.10407671393108,120.93458749790477,278.0650082601631,255.42142363448335,249.10424902086663,136.4162582365726,125.62034661654296,121.10162910929729,277.43282718038586,180.94865424960142,225.73956840667526,203.6642403092997,119.70305410088174,182.16655879148976,262.5021401813629,153.4612798961267,176.4462769110125,138.36714774914333,177.74465320375066,106.34847843226117,273.9557422499055,192.46148322598992,164.96592679526603,192.85350233772527,195.12729922867564,208.265601868074,186.55686363173635
155.9374407178313,224.43073252322716,328.9074743991515,130.29776802077825,178.6375822851973,211.9493421433862,124.61230857038387,276.18932617200727,247.10847249939496,246.3186047868155,126.58084353852276,137.8138866436525,137.90399695280894,269.37029000312515,175.1469781253731,214.5607559037789,203.4281508201738,139.42839624009196,174.25365504516097,282.57104734496875,158.95787480058425,185.97078034447554,152.27157639255273,161.18923667289445,101.70086519552109,239.59871396634932,186.81560141167026,176.54930299019443,194.63771314765614,181.52882599884404,185.72555541360413,219.89655466351695
170.0545466515527,211.8366083207124,314.8303393869365,127.7632538123691,139.59679686045857,226.72568399403934,123.10212521596722,275.8824353427456,233.76962421678346,242.3661681751752,120.56253314792322,169.5670847992979,148.59357139214302,272.34890846105117,172.99231250020287,217.82900571314556,193.95910021060362,112.92532020338801,171.25519400512817,255.68155769056733,158.1679343833927,186.24403920113122,144.62275210807235,191.96326207804003,100.18967313964808,255.20825358373608,172.1684839100721,164.83362821688914,197.18900828596873,174.82268074435316,201.71759853483744,185.45896834860724
146.8274350893343,237.7982613909253,305.33206360767787,139.5788275639969,149.36395041795626,240.0921346594839,119.86972561475145,282.7346522779908,239.7148672943505,284.15855163652003,146.84451765669115,122.43724444631371,143.2113559681146,262.9871771568114,168.10581591079094,228.2163264238745,190.30405567048797,115.74249174583892,169.97289730320256,255.37548890657467,152.01423960046105,176.04681719578517,161.1725096377495,225.76090600582805,98.82075835278091,241.8073080458211,180.84925969382527,159.97636748053387,190.80820651472274,178.65475223791293,193.81661912378667,220.93434814865455
145.5136716806729,216.62702864047057,334.41304347154306,128.68486655221534,152.4144761800037,233.5752198932057,125.58187491364411,282.1829482191369,246.18966107537204,240.07826917874905,128.94486013689206,191.21504192713496,133.32049663477562,281.7933909639488,172.44580319547964,205.44070709206943,181.93643041892759,127.66095493507753,193.88900842415424,248.15144497505605,156.7196601587673,162.2541110983635,137.89242167781103,190.50091361383036,102.13660593716119,272.5518330334925,168.072197950715,162.80855012231814,230.53739509457318,212.1024439058856,222.82579478822717,199.06346057971484
149.89147980296005,221.67743762440662,332.94303821011033,126.31786222989048,178.8207123725246,207.59536881735474,117.7795290248781,278.1008439693561,240.0617326783334,247.79534391865926,123.69787171368297,118.30892922016426,121.09067708483224,275.611680707376,191.28969106731677,238.74831214850212,186.85201358163422,121.45659689990828,172.81548185432771,259.3523469325832,170.05989832014032,168.02376197152213,145.9803398027862,168.20774473240263,120.71623659476494,258.98649767480015,177.73968869927234,184.3403968794226,203.51684702865862,197.37551269190442,197.54039856993202,202.07935086646276
191.3548893724961,250.36051481897707,301.08848106780016,127.04801080332325,150.72191888941754,210.07474688167156,131.8137411765817,300.39281356537043,244.49365843458787,261.79956476079815,123.60970211572436,131.1294354234951,157.41624810890204,261.03253242373125,178.1792035152867,224.69757180208384,177.54434847085642,124.76357376759853,198.16748179352203,254.15776715706627,159.29346904843396,188.25199328303276,162.10205398544122,167.69903514513015,105.99578536558924,252.15996774107134,165.61534649985978,181.42022403709905,195.28171521795144,186.18066507169863,208.20194985914492,223.67444507348625
